Variacoes - ABRIL - JUNHO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 UTENSÍLIOS DE METAL,-0.51,-0.3699999999999999,3.4099999999999997,-2.71,6.78,1.1400000000000001,-5.1000000000000005,2.9899999999999993,-0.8300000000000001,0.11999999999999997,-0.8400000000000001,1.1199999999999999,-1.8299999999999998,2.6100000000000003,-4.74,4.73,1.8599999999999999
 UTENSÍLIOS DE VIDRO E LOUÇA,0.4900000000000001,0.46999999999999975,3.17,-5.02,-1.3600000000000003,-2.4500000000000006,-6.02,-1.4900000000000002,-1.15,-3.21,3.43,2.5,-4.19,1.73,1.4800000000000002,-4.1,-0.9
 UTENSÍLIOS DE PLÁSTICO,3.6099999999999994,0.10999999999999988,0.0,-0.5300000000000001,-3.7,1.12,0.3699999999999999,-3.56,2.71,0.6499999999999999,-1.5,-3.81,-5.47,1.01,-1.42,-2.7800000000000002,-1.1199999999999999
 FLORES NATURAIS,1.26,6.209999999999999,-0.31,0.33,4.109999999999999,0.85,1.85,0.18,8.86,2.58,0.01,2.13,1.63,0.0,0.0,0.0,3.87
 UTENSÍLIOS DIVERSOS,2.3800000000000003,1.78,2.95,0.56,2.75,2.62,1.9100000000000001,-0.83,0.77,0.99,0.8600000000000001,1.6400000000000001,-3.91,-0.96,-1.95,2.29,3.0
" CAMA, MESA E BANHO",3.26,3.3899999999999997,1.9,-2.46,-2.55,-2.16,1.48,-2.85,1.6,-2.13,-0.37,2.16,1.46,3.34,-2.7800000000000002,2.12,2.7755575615628914e-17
 ROUPA DE CAMA,0.6200000000000001,6.09,3.4699999999999998,-2.3,-5.24,-3.35,2.52,-2.39,2.67,-2.37,1.02,2.54,4.08,3.08,-3.26,0.3899999999999999,0.05
 ROUPA DE BANHO,3.21,1.7399999999999998,1.79,0.8999999999999999,-1.09,0.0,-0.27,-0.10999999999999999,1.5500000000000003,-3.39,0.0,-0.89,2.87,4.07,-1.4700000000000002,5.8100000000000005,0.15000000000000008
 APARELHOS ELETROELETRÔNICOS,0.3400000000000001,0.3699999999999999,-5.75,1.35,-0.5100000000000001,-1.08,0.29000000000000004,-0.71,-0.020000000000000018,-0.030000000000000027,-2.04,0.78,-0.61,-1.08,0.3599999999999999,-0.8400000000000001,-0.63
 ELETRODOMÉSTICOS E EQUIPAMENTOS,-1.04,0.010000000000000009,0.49999999999999994,0.98,-1.13,-0.65,1.1500000000000001,-2.0100000000000002,0.61,-1.7000000000000002,1.3399999999999999,-0.9499999999999997,-0.81,-1.6,1.2000000000000002,-0.76,-0.39999999999999997
 REFRIGERADOR,-4.41,1.4999999999999998,-0.16000000000000003,0.45999999999999974,-5.36,-2.2399999999999998,2.2100000000000004,-4.550000000000001,-0.98,-3.75,-0.17999999999999994,-2.7700000000000005,0.69,-0.48000000000000004,0.95,-0.5699999999999998,-2.42
 AR-CONDICIONADO,3.06,0.11000000000000004,1.15,-1.4300000000000002,1.84,2.87,-2.04,-1.72,-1.24,2.0300000000000002,1.11,-1.8499999999999999,-4.5,-0.45000000000000007,2.21,-3.94,0.9199999999999999
 MÁQUINA DE LAVAR ROUPA,-1.27,0.6800000000000002,1.9500000000000002,1.8399999999999999,-0.00999999999999962,2.5300000000000002,-0.12000000000000022,1.2,0.51,-1.5899999999999999,-1.1400000000000001,2.4099999999999997,-2.16,-4.88,2.32,-0.24,0.3200000000000002
 LIQUIDIFICADOR,0.0,0.0,0.0,-1.0,0.0,0.0,-2.11,-0.77,0.0,0.0,-3.17,0.0,0.0,-2.87,0.0,0.0,-3.55
 VENTILADOR,0.25,-0.98,0.46,0.26,1.13,1.19,1.4300000000000002,-0.30000000000000004,1.81,0.12,1.82,-1.43,2.3699999999999997,-3.94,2.79,-0.97,1.1300000000000001
 FOGÃO,0.18,-0.010000000000000009,0.3599999999999999,3.08,1.49,-2.4899999999999998,-0.74,-1.0299999999999998,-0.44999999999999996,-2.05,1.8800000000000001,5.970000000000001,-5.56,-2.1,-0.6299999999999999,-0.6599999999999999,0.41999999999999993
 CHUVEIRO ELÉTRICO,0.19,2.5300000000000002,0.97,0.14,1.63,0.75,0.05,0.35,0.53,0.64,0.06,2.19,0.82,0.0,0.0,0.0,1.4100000000000001
 FORNO DE MICRO-ONDAS,1.23,3.17,1.6300000000000001,1.99,-1.1500000000000001,-1.47,1.24,0.0,-3.12,2.12,8.9,1.32,1.53,0.0,0.0,0.0,0.7
" TV, SOM E INFORMÁTICA",1.23,5.17,-1.9899999999999998,-0.53,-2.64,-0.43999999999999995,-2.69,1.25,0.15999999999999998,-0.8000000000000003,-0.29000000000000004,1.91,-3.73,-0.13,-1.15,-0.9800000000000001,-0.47
 TELEVISOR,-2.1799999999999997,-1.72,-5.88,-1.56,-4.28,-2.0300000000000002,-2.47,-1.8,-4.49,-0.33000000000000007,-2.2,-3.27,-3.3099999999999996,-2.29,-2.07,-1.7599999999999998,-3.5700000000000003
 APARELHO DE SOM,6.9,-1.52,-1.09,-0.5300000000000001,-5.66,-4.82,0.7000000000000001,-0.8400000000000001,-0.8600000000000001,-3.3200000000000003,-0.19999999999999996,2.5,0.81,1.8499999999999999,-0.9700000000000001,-2.4299999999999997,-1.19
 APARELHO DE DVD,-1.9100000000000001,-0.040000000000000036,-1.84,-1.2600000000000002,3.17,3.08,1.5499999999999998,1.3199999999999998,-1.63,1.79,-1.5000000000000002,5.53,0.9199999999999999,1.02,0.5,-1.9499999999999997,0.65
 ANTENA,0.0,0.0,0.0,0.4,0.0,0.0,-0.8999999999999999,0.06000000000000005,0.0,0.0,1.3599999999999999,-0.19,3.59,-0.28,0.0,-0.3799999999999999,1.98
 MICROCOMPUTADOR,0.7100000000000001,3.33,-0.71,2.42,-0.6100000000000001,1.6200000000000003,-0.6699999999999999,1.26,1.9999999999999998,-0.9199999999999997,-1.8599999999999999,2.52,-0.5499999999999999,0.4900000000000002,-0.98,0.57,0.22999999999999998
 CONSERTOS E MANUTENÇÃO,3.2,2.4699999999999998,2.92,0.41,3.8599999999999994,-0.030000000000000027,1.72,0.0399999999999999,1.12,3.8000000000000003,2.9699999999999998,4.04,-0.27,0.42,-0.06,-1.26,2.67
 CONSERTOS E MANUTENÇÃO,2.46,2.57,2.33,-1.4100000000000001,3.0599999999999996,0.019999999999999907,2.1,-0.9900000000000001,0.91,2.33,2.9299999999999997,3.8299999999999996,0.15000000000000002,0.42,-0.06,-1.26,2.01
 CONSERTO DE REFRIGERADOR,6.24,2.81,2.47,-3.2,7.21,1.53,2.7199999999999998,-2.86,1.59,1.9899999999999998,0.8,4.550000000000001,-0.52,0.0,-3.58,0.0,3.5
 CONSERTO DE TELEVISOR,-0.74,0.009999999999999787,4.66,1.0,1.18,0.0,0.0,-1.94,4.85,-1.77,2.8100000000000005,2.04,2.9,-2.52,0.59,-1.85,1.0100000000000002
 CONSERTO DE APARELHO DE SOM,0.0,0.31,4.78,0.0,3.57,0.04,0.0,0.0,1.71,1.23,0.0,0.9,1.59,-6.58,12.57,0.0,5.26
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,2.4699999999999998,-3.79,3.53,-0.029999999999999805,5.22,-3.42,2.32,-1.8,-0.64,1.5500000000000003,0.22,1.72,-0.6399999999999999,0.0,0.0,0.0,2.7800000000000002
 REFORMA DE ESTOFADO,0.0,5.119999999999999,-0.77,1.2,-0.79,0.0,1.37,1.52,-2.5199999999999996,5.17,1.7,5.34,-0.3699999999999999,3.97,-1.14,-2.1799999999999997,1.1600000000000001
 MANUTENÇÃO DE MICROCOMPUTADOR,0.3,3.92,0.37,-2.78,0.03,0.6,1.48,0.71,-0.08,-2.81,2.33,1.3599999999999999,0.57,0.0,0.0,0.45999999999999996,0.8400000000000001
 VESTUÁRIO,1.85,3.14,2.46,2.05,3.0599999999999996,2.2199999999999998,0.65,0.7,1.0499999999999998,0.88,1.22,0.98,-2.09,-0.06000000000000005,3.3200000000000003,0.62,2.08
 ROUPAS,2.5799999999999996,4.75,2.9,1.56,2.25,0.8800000000000001,0.8300000000000001,1.8599999999999999,3.79,-0.010000000000000037,0.9800000000000001,1.6900000000000002,-4.4,-0.14000000000000012,3.67,1.21,2.19
 ROUPA MASCULINA,-0.6400000000000001,0.77,0.7999999999999999,1.52,0.6600000000000004,2.05,-1.79,-1.01,1.4000000000000001,-0.23000000000000004,-2.12,-0.21999999999999997,-0.9800000000000001,0.48,3.13,2.76,0.43000000000000005
 CALÇA COMPRIDA MASCULINA,0.3699999999999999,-0.52,1.8699999999999999,6.55,2.08,-2.38,-0.54,5.02,1.1199999999999997,-0.4900000000000002,-1.0999999999999999,3.03,0.7999999999999998,2.87,3.01,3.2199999999999998,1.43
 TERNO,3.81,4.630000000000001,3.7300000000000004,1.46,3.14,1.08,-1.91,-1.52,1.37,-1.3699999999999997,0.98,3.5200000000000005,2.76,0.0,0.0,0.0,2.25
 AGASALHO MASCULINO,3.03,7.71,6.47,2.9,8.27,5.83,2.41,2.48,-1.6,2.15,1.04,1.3299999999999998,-2.31,0.0,0.0,0.0,6.17
 SHORT E BERMUDA MASCULINA,-2.68,-0.42000000000000015,1.4100000000000001,1.1102230246251565e-16,4.1,4.5,-2.9399999999999995,-2.4,2.99,-1.9499999999999997,1.19,-4.99,-3.84,-0.6400000000000001,2.46,5.029999999999999,1.0499999999999998
 CUECA,-0.56,2.35,1.58,-3.9600000000000004,0.0,-2.12,1.66,-0.6600000000000001,3.8600000000000003,-2.23,1.58,0.17,1.44,0.53,-3.1399999999999997,0.0,0.6499999999999999
 CAMISA / CAMISETA MASCULINA,0.23999999999999932,0.8800000000000001,-0.6599999999999999,0.9099999999999999,2.8800000000000003,5.72,-4.22,-4.41,0.08000000000000007,1.88,-0.7499999999999998,0.4099999999999999,-5.1,-0.9100000000000001,4.18,1.4600000000000002,1.04
 ROUPA FEMININA,2.36,0.57,0.6499999999999999,0.06999999999999995,-0.8699999999999999,1.2699999999999998,-3.54,-1.08,0.7999999999999999,0.8599999999999999,0.45,3.09,-1.15,-0.27,3.8899999999999997,0.75,0.33
 CALÇA COMPRIDA FEMININA,2.1,1.92,2.9699999999999998,0.42000000000000004,0.69,3.17,1.2600000000000002,0.9900000000000001,-4.27,-0.75,-1.3900000000000001,3.19,0.6399999999999999,-2.11,5.6899999999999995,-2.6399999999999997,0.99
 AGASALHO FEMININO,0.0,3.97,5.5600000000000005,0.0,2.56,3.36,0.0,0.0,0.0,2.5599999999999996,0.0,4.42,2.42,0.0,0.0,0.0,3.6799999999999997
 SAIA,0.17,0.0,3.86,-1.0600000000000003,2.03,3.15,-1.11,-2.48,2.3999999999999995,-2.5,-1.0,5.16,1.99,-2.7199999999999998,4.3100000000000005,-4.93,0.5700000000000001
 VESTIDO,5.98,3.39,1.46,0.26,-4.29,2.71,4.13,-2.66,1.0,-2.5999999999999996,4.069999999999999,5.79,-3.8900000000000006,0.6499999999999999,4.12,1.17,0.55
 BLUSA,5.91,-0.05999999999999983,0.8899999999999999,-0.34,-4.640000000000001,2.59,-4.96,-6.15,-0.02000000000000024,3.91,3.87,4.06,-5.8100000000000005,0.6099999999999999,3.6799999999999997,4.19,-0.53
 LINGERIE,-1.68,1.7,4.73,2.75,-0.22999999999999998,3.96,-0.8500000000000001,-2.3199999999999994,0.5,3.93,-0.7800000000000001,3.7800000000000002,3.41,0.07999999999999999,-0.3500000000000001,0.7799999999999999,0.9100000000000001
 BERMUDA E SHORT FEMININO,-3.4,-3.15,0.67,0.4,0.26,1.5,2.09,0.77,-0.9400000000000002,-2.21,-3.58,-0.10000000000000009,-3.0500000000000003,-0.1200000000000001,2.2300000000000004,-2.04,-0.5800000000000001
 ROUPA INFANTIL,0.23999999999999982,1.3599999999999999,3.04,-0.30000000000000004,1.26,2.91,0.78,-2.43,0.56,0.13000000000000012,-0.73,1.3399999999999999,-2.93,-1.06,4.28,-0.32999999999999985,0.9499999999999998
 UNIFORME ESCOLAR,-0.26,0.46,1.72,-2.99,-1.8799999999999997,-0.75,5.23,-0.87,1.74,3.43,-2.88,-1.17,0.36,-0.3400000000000001,6.98,0.0,0.73
 CALÇA COMPRIDA INFANTIL,5.459999999999999,3.8700000000000006,2.83,0.5799999999999998,2.26,3.6300000000000003,0.6900000000000002,-2.9400000000000004,3.02,0.4500000000000002,-0.8699999999999999,5.4399999999999995,2.58,-0.71,5.28,-2.84,2.29
 AGASALHO INFANTIL,0.0,5.24,-0.5700000000000001,-2.4,7.24,7.380000000000001,-0.13,0.0,-1.29,6.51,0.0,2.37,-1.6400000000000001,0.0,0.0,0.0,3.8
 VESTIDO INFANTIL,1.0799999999999998,0.0,0.7599999999999998,-1.19,2.75,0.6099999999999999,-0.78,1.7000000000000002,1.8399999999999999,4.49,-1.82,1.7799999999999998,-4.38,-1.36,4.73,-1.46,1.76
 BERMUDA E SHORT INFANTIL,-2.5100000000000002,-1.52,3.0700000000000003,-0.9899999999999999,-0.08000000000000007,4.65,-1.73,-0.69,-5.98,0.92,1.1099999999999999,1.5400000000000003,-0.5400000000000003,-5.73,6.46,-2.19,-0.45000000000000007
 CAMISA / CAMISETA INFANTIL,-0.5299999999999998,1.4400000000000002,4.12,0.02999999999999997,-0.6400000000000001,-0.06000000000000005,-0.6800000000000002,-4.77,5.0600000000000005,-0.5800000000000001,1.08,-1.3699999999999999,-8.19,-1.0199999999999998,1.1099999999999999,1.73,0.030000000000000082
 CONJUNTO INFANTIL,-2.44,-2.91,-1.81,1.0299999999999998,3.56,1.4200000000000002,5.25,-5.050000000000001,2.11,-1.28,0.09999999999999998,1.7399999999999998,-2.72,3.89,5.9399999999999995,0.5599999999999996,1.3
 CALÇADOS E ACESSÓRIOS,1.13,-0.33999999999999986,0.73,2.1399999999999997,0.59,2.39,1.2900000000000003,0.6,-0.5900000000000001,-1.9000000000000004,-0.8799999999999998,2.78,-1.3399999999999999,0.74,2.79,-0.75,0.36000000000000004
 CALÇADOS E ACESSÓRIOS,0.6399999999999999,2.6,-1.0,1.7799999999999998,0.8099999999999999,1.8700000000000003,2.7,0.05999999999999994,-0.43,1.9300000000000002,1.1700000000000002,0.09999999999999992,0.7500000000000001,0.74,2.79,-0.75,0.93
 SAPATO MASCULINO,-1.01,0.7100000000000002,1.67,1.71,4.12,4.12,0.6799999999999997,0.86,1.0699999999999998,-1.7499999999999998,1.43,0.1499999999999999,1.37,0.07000000000000006,-1.24,-0.13000000000000034,1.35
 SAPATO FEMININO,-0.1299999999999999,2.37,-1.19,3.29,-0.08999999999999997,2.92,3.3800000000000003,-0.2699999999999999,-2.5200000000000005,4.63,-2.19,1.5799999999999998,-1.22,2.32,-1.7599999999999998,0.59,0.5
 SAPATO INFANTIL,1.46,1.39,-0.39,2.62,1.04,-0.99,1.58,0.0,4.329999999999999,0.21,1.9,-0.7,1.35,1.2400000000000002,0.0,-0.21999999999999997,3.08
 SANDÁLIA / CHINELO MASCULINO,0.0,0.0,0.0,2.04,0.0,0.0,2.84,-0.63,1.54,0.0,0.0,0.0,0.0,-0.23999999999999977,4.23,-5.21,1.86
 SANDÁLIA / CHINELO FEMININO,1.4099999999999997,-1.5999999999999999,0.22000000000000008,2.08,2.1799999999999997,0.74,2.06,1.8099999999999998,1.3900000000000001,4.3999999999999995,0.8499999999999999,-0.32000000000000006,-0.30999999999999983,1.15,3.8899999999999997,-2.7399999999999998,1.5999999999999999
 SANDÁLIA / CHINELO INFANTIL,-1.19,0.06,0.84,1.6099999999999999,-0.49,0.67,-0.25000000000000006,0.31000000000000005,1.9100000000000001,1.18,1.08,0.75,-3.1599999999999997,-1.75,5.22,2.3,0.79
 BOLSA,-0.2300000000000001,0.6599999999999997,1.12,3.1100000000000003,-0.9500000000000001,2.92,4.21,3.8899999999999997,-1.4000000000000001,4.18,4.53,1.3000000000000003,0.7999999999999997,0.12,0.73,-2.5700000000000003,1.5799999999999998
 TÊNIS,-1.6,3.08,-0.6199999999999999,0.95,-2.96,3.6100000000000003,-0.18000000000000016,-0.6900000000000001,-0.64,1.29,-1.56,-0.7200000000000002,3.12,1.16,5.02,2.08,-0.61
 JOIAS E BIJUTERIAS,-2.3699999999999997,0.06000000000000005,0.6699999999999999,0.21999999999999997,1.6,-1.5699999999999998,-0.81,-1.72,-1.68,0.98,-0.8999999999999999,2.62,3.03,-1.52,2.14,-0.31999999999999984,0.030000000000000054
 JOIAS E BIJUTERIAS,0.5,-0.6699999999999999,0.4799999999999999,0.83,0.56,-0.9199999999999998,-0.47000000000000003,0.22000000000000008,-1.12,0.59,-1.17,2.8600000000000003,3.51,-1.52,2.14,-0.31999999999999984,0.19000000000000006
 BIJUTERIA,-3.29,-3.1599999999999997,0.69,-1.19,4.22,0.30000000000000004,0.8400000000000001,-0.13,-2.68,-2.99,-1.13,0.8799999999999999,1.8800000000000001,-3.6999999999999997,1.3,-2.18,0.13000000000000006
 JOIA,2.42,2.6,0.30000000000000027,1.08,-3.06,-4.4,-0.5499999999999999,0.84,1.08,3.1199999999999997,-1.9100000000000001,3.51,4.48,-0.87,1.9,0.0,0.17000000000000004
 RELÓGIO DE PULSO,0.0,2.14,0.0,3.39,0.0,0.0,-5.28,0.0,0.0,0.0,0.0,0.0,0.0,-1.4500000000000002,3.61,5.48,-0.2
 TECIDOS E ARMARINHO,0.14,0.73,0.30000000000000004,2.78,1.1800000000000002,1.45,2.55,-0.84,0.33999999999999997,-1.16,3.0100000000000002,2.36,-0.7699999999999998,1.8599999999999999,1.3599999999999999,-1.1199999999999999,0.75
 TECIDOS E ARMARINHO,0.14,0.73,0.30000000000000004,2.78,1.1800000000000002,1.45,2.55,-0.84,0.33999999999999997,-1.16,3.0100000000000002,2.36,-0.7699999999999998,1.8599999999999999,1.3599999999999999,-1.1199999999999999,0.75
 TECIDO,0.84,1.07,0.59,2.78,2.4099999999999997,1.43,0.9699999999999999,4.93,0.51,-0.5599999999999999,0.8900000000000001,5.75,2.01,2.4099999999999997,1.3599999999999999,-0.11999999999999988,1.3
 ARTIGOS DE ARMARINHO,-4.25,0.47,1.4200000000000002,0.84,3.15,0.6499999999999998,5.15,-11.85,-0.27,-4.7,5.36,0.040000000000000036,1.7699999999999998,0.0,0.0,0.0,1.09
 ACORTINADO (MOSQUITEIRO),-1.7399999999999998,8.19,-6.38,0.69,-4.71,-6.56,-3.23,-1.0,-5.6,2.72,-10.76,-3.8,-12.27,-1.08,0.0,-4.12,-3.83
 TRANSPORTES,1.5899999999999999,3.8,2.5700000000000003,3.6399999999999997,1.16,0.8599999999999999,1.24,2.8600000000000003,1.99,1.97,3.4,2.26,1.7000000000000002,0.53,2.92,2.41,1.98
 TRANSPORTES,1.5899999999999999,3.8,2.5700000000000003,3.6399999999999997,1.16,0.8599999999999999,1.24,2.8600000000000003,1.99,1.97,3.4,2.26,1.7000000000000002,0.53,2.92,2.41,1.98
 TRANSPORTE PÚBLICO,0.05000000000000002,1.26,-0.020000000000000018,-0.25,-3.62,-4.8,-0.92,-0.09000000000000001,-0.44,-3.0,-0.3500000000000001,1.1199999999999997,-0.17000000000000004,-1.2999999999999998,0.13999999999999999,1.4,-1.5099999999999998
 ÔNIBUS URBANO,2.58,-0.67,-0.71,-0.13,0.93,0.28,-0.02,-0.19,0.6,-0.47,0.51,-0.36,0.89,0.0,0.0,0.0,0.6599999999999999
 TÁXI,-0.75,0.46,-0.6,-0.19,-0.18,0.43,-1.15,0.76,0.42,-1.83,0.91,-0.53,1.41,0.0,0.0,0.0,-0.2
 TREM,0.39,0.63,0.39,0.38,0.42,0.49,0.31,0.45,0.41,0.33,0.44,0.41,0.43,0.0,0.0,0.0,0.42
 ÔNIBUS INTERMUNICIPAL,-1.85,-0.1900000000000004,-6.88,-1.79,4.97,-3.94,0.0,-0.78,-2.53,-0.6,0.39,0.0,-6.43,0.0,0.9,0.0,0.36000000000000004
 ÔNIBUS INTERESTADUAL,0.0,0.01,0.01,0.54,-0.09000000000000002,-0.5300000000000001,0.0,-1.8,0.1,0.020000000000000018,-4.76,0.49,1.03,-0.29,0.61,-0.13,-0.25
 PASSAGEM AÉREA,-19.9,-6.829999999999999,0.63,-7.16,-26.35,-16.08,-17.119999999999997,-2.49,-8.340000000000002,-15.96,4.040000000000001,-17.29,-7.590000000000001,-7.15,-2.06,15.96,-17.19
 METRÔ,-0.84,0.27,0.49,-0.07,-2.05,0.68,0.15,-1.32,1.13,-0.66,-0.32,-0.47,0.14,0.0,0.0,0.0,-0.63
 TRANSPORTE HIDROVIÁRIO,2.64,0.62,-2.01,-0.86,2.75,1.27,0.73,1.28,-2.02,0.24,0.83,-2.22,-1.18,0.0,0.0,0.0,0.58
 TRANSPORTE ESCOLAR,2.81,-3.57,0.41,0.7,3.58,0.38,-0.11,-1.56,0.14,0.6,0.53,0.48,1.39,0.0,0.0,4.01,1.3900000000000001
 VEÍCULO PRÓPRIO,-0.67,1.6400000000000001,-0.32000000000000006,1.42,0.57,0.9200000000000002,1.02,2.94,0.79,-0.29000000000000004,0.9299999999999999,1.27,-0.08000000000000007,-0.10000000000000003,-0.6799999999999999,-0.19,0.47
 AUTOMÓVEL NOVO,-0.26999999999999996,0.6000000000000001,-0.23000000000000004,-0.41999999999999993,0.21000000000000002,0.21999999999999975,1.32,2.21,0.72,-0.52,1.29,0.7,-1.7599999999999998,0.98,-2.58,-0.3799999999999999,0.13999999999999999
 EMPLACAMENTO E LICENÇA,0.79,1.26,0.8,0.06000000000000005,0.43,0.98,0.62,0.91,0.81,0.020000000000000018,0.88,0.81,-2.5300000000000002,0.68,0.76,0.82,0.26
 SEGURO VOLUNTÁRIO DE VEÍCULO,-4.989999999999999,-1.54,-6.1499999999999995,1.5,2.58,2.67,-2.3,-0.07000000000000002,-0.3900000000000001,-8.879999999999999,9.43,-5.58,-3.9699999999999998,0.0,-0.6799999999999999,6.01,-0.84
 MULTA,0.0,0.0,0.0,-2.47,1.54,0.86,0.0,0.0,-0.52,0.53,0.0,1.75,0.0,0.0,0.0,0.0,0.91
 ÓLEO LUBRIFICANTE,8.6,2.25,0.8,-0.020000000000000018,1.37,0.88,-1.49,1.43,0.6799999999999999,1.3699999999999999,2.0,0.0,1.86,-1.01,-2.34,0.020000000000000018,5.83
 ACESSÓRIOS E PEÇAS,-0.1499999999999999,0.5299999999999999,0.34,5.710000000000001,1.5799999999999998,-2.63,2.08,2.27,-1.03,2.05,-2.0900000000000003,-1.4300000000000002,0.73,-1.0,1.41,1.84,1.19
 PNEU,-1.03,0.3700000000000001,-0.48,0.8399999999999999,0.73,6.25,1.1,5.77,-1.42,1.3900000000000001,-4.430000000000001,2.5300000000000002,1.0199999999999998,0.55,1.06,1.08,0.44000000000000006
 CONSERTO DE AUTOMÓVEL,-0.31,0.5599999999999998,0.72,7.08,0.9599999999999997,5.86,2.1,1.0000000000000002,-2.19,-2.84,0.8,5.7,2.3,0.03,1.53,-0.72,0.69
 ESTACIONAMENTO,-0.62,-1.58,-2.91,1.51,-3.47,-0.29,0.0,5.85,-1.3,-3.04,-4.59,-0.1,0.75,0.0,0.0,0.0,-2.8
 PEDÁGIO,0.48,1.42,2.55,0.0,0.8200000000000001,0.0,0.74,1.41,0.82,4.95,2.19,2.22,-0.4,0.0,0.0,0.0,1.3
 LUBRIFICAÇÃO E LAVAGEM,0.41,0.0,0.0,2.38,2.39,0.0,0.0,0.0,0.0,0.3599999999999999,0.0,0.14,-2.2600000000000002,0.99,4.12,0.0,1.6099999999999999
 AUTOMÓVEL USADO,-3.52,1.27,-0.8200000000000002,0.88,-1.3800000000000001,3.41,2.98,-0.9999999999999998,2.61,3.5300000000000002,3.41,2.43,0.4500000000000002,-0.10000000000000003,0.0,0.45,0.56
 PINTURA DE VEÍCULO,2.05,0.85,-0.17,1.69,2.4,-3.96,1.0,0.41,-0.06000000000000005,0.7199999999999998,0.8,-2.3,2.07,0.0,0.0,1.13,0.95
 ALUGUEL DE VEÍCULO,4.2,0.96,-0.2,1.73,2.35,0.7,1.08,0.46,1.29,2.22,0.86,-0.61,2.31,0.0,0.0,0.0,3.54
